slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
getblock-free-recent-state,,!offer:getblock-free-recent-state,"[""[Website](https://account.getblock.io/sign-up?ref=YzczMmRjMTEtMGIyOC01YmZiLTlmNjAtZmRlM2VkODAyYjNk)"",""[Docs](https://docs-zkevm.cronos.com/for-developers/developer-tools/getblock-node-infra)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
goldsky-free-indexer,,!offer:goldsky-free-indexer,"[""[Docs](https://docs.goldsky.com/chains/cronos-zkevm)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
goldsky-pay-as-you-go-indexer,,!offer:goldsky-pay-as-you-go-indexer,"[""[Docs](https://docs.goldsky.com/chains/cronos-zkevm)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
public-rpc-mainnet,,!offer:cronos-zkevm-public-rpc,"[""[Send requests](https://mainnet.zkevm.cronos.org)"",""[Docs](https://docs-zkevm.cronos.com/for-developers/json-rpc-api-overview#mainnet)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
public-rpc-testnet,,!offer:cronos-zkevm-public-rpc,"[""[Send requests](https://testnet.zkevm.cronos.org)"",""[Docs](https://docs-zkevm.cronos.com/for-developers/json-rpc-api-overview#testnet)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,,
