slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,verifiedUptime,verifiedLatency,verifiedBlocksBehindAvg,uptimeSla,bandwidthSla,blocksBehindSla,supportSla,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag
getblock-mainnet-pay-as-you-go-recent-state,,!offer:getblock-pay-as-you-go-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
getblock-sepolia-dedicated-full-archive,,!offer:getblock-dedicated-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
getblock-sepolia-dedicated-recent-state,,!offer:getblock-dedicated-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
getblock-sepolia-free-recent-state,,!offer:getblock-free-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
getblock-sepolia-pay-as-you-go-full-archive,,!offer:getblock-pay-as-you-go-full-archive,"[""[Buy](https://getblock.io/pricing/)"",""[Docs](https://docs.getblock.io/)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
getblock-sepolia-pay-as-you-go-recent-state,,!offer:getblock-pay-as-you-go-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
ghostgraph-mainnet-free-indexer,,!offer:ghostgraph-free-indexer,"[""[Website](https://docs.tryghost.xyz/)"",""[Docs](https://docs.tryghost.xyz/ghostgraph/getting-started/create-graph/#ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
ghostgraph-mainnet-pay-as-you-go-indexer,,!offer:ghostgraph-pay-as-you-go-indexer,"[""[Buy](https://app.ghostlogs.xyz/sign-in)"",""[Docs](https://docs.tryghost.xyz/ghostgraph/getting-started/create-graph/#ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
ghostgraph-sepolia-free-indexer,,!offer:ghostgraph-free-indexer,"[""[Website](https://docs.tryghost.xyz/)"",""[Docs](https://docs.tryghost.xyz/ghostgraph/getting-started/create-graph/#ethereum)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
ghostgraph-sepolia-pay-as-you-go-indexer,,!offer:ghostgraph-pay-as-you-go-indexer,"[""[Buy](https://app.ghostlogs.xyz/sign-in)"",""[Docs](https://docs.tryghost.xyz/ghostgraph/getting-started/create-graph/#ethereum)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
ginco-mainnet-free-indexer,,!offer:ginco-free-indexer,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
ginco-mainnet-free-recent-state,,!offer:ginco-free-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
ginco-sepolia-free-indexer,,!offer:ginco-free-indexer,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
ginco-sepolia-free-recent-state,,!offer:ginco-free-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
goldrush-mainnet-free-indexer,,!offer:goldrush-free-indexer,"[""[Website](https://goldrush.dev/chains/ethereum/)"",""[Docs](https://goldrush.dev/docs/chains/ethereum#ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
goldrush-mainnet-pay-as-you-go-indexer,,!offer:goldrush-pay-as-you-go-indexer,"[""[Buy](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/ethereum#ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
goldrush-sepolia-free-indexer,,!offer:goldrush-free-indexer,"[""[Website](https://goldrush.dev/chains/ethereum/)"",""[Docs](https://goldrush.dev/docs/chains/ethereum#ethereum-sepolia-testnet)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
goldrush-sepolia-pay-as-you-go-indexer,,!offer:goldrush-pay-as-you-go-indexer,"[""[Buy](https://goldrush.dev/pricing/)"",""[Docs](https://goldrush.dev/docs/chains/ethereum#ethereum-sepolia-testnet)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
goldsky-mainnet-free-indexer,,!offer:goldsky-free-indexer,"[""[Website](https://goldsky.com/chains/ethereum)"",""[Docs](https://docs.goldsky.com/introduction)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
goldsky-mainnet-pay-as-you-go-indexer,,!offer:goldsky-pay-as-you-go-indexer,"[""[Buy](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
goldsky-sepolia-free-indexer,,!offer:goldsky-free-indexer,"[""[Website](https://goldsky.com/chains/ethereum)"",""[Docs](https://docs.goldsky.com/introduction)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
goldsky-sepolia-pay-as-you-go-indexer,,!offer:goldsky-pay-as-you-go-indexer,"[""[Buy](https://goldsky.com/pricing)"",""[Docs](https://docs.goldsky.com/mirror/guides/token-transfers/stablecoin-addresses#ethereum)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
indexing-co-hoodi-free-indexer,,!offer:indexing-co-free-indexer,"[""[Docs](https://docs.indexing.co/networks/ethereum_hoodi)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
indexing-co-hoodi-pay-as-you-go-indexer,,!offer:indexing-co-pay-as-you-go-indexer,"[""[Docs](https://docs.indexing.co/networks/ethereum_hoodi)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
indexing-co-mainnet-free-indexer,,!offer:indexing-co-free-indexer,"[""[Docs](https://docs.indexing.co/networks/ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
indexing-co-mainnet-pay-as-you-go-indexer,,!offer:indexing-co-pay-as-you-go-indexer,"[""[Docs](https://docs.indexing.co/networks/ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
indexing-co-sepolia-free-indexer,,!offer:indexing-co-free-indexer,"[""[Docs](https://docs.indexing.co/networks/ethereum_sepolia)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
indexing-co-sepolia-pay-as-you-go-indexer,,!offer:indexing-co-pay-as-you-go-indexer,"[""[Docs](https://docs.indexing.co/networks/ethereum_sepolia)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
mobula-mainnet-free-indexer,,!offer:mobula-free-indexer,"[""[Website](https://mobula.io/)"",""[Docs](https://docs.mobula.io/blockchains/ethereum#ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
mobula-mainnet-pay-as-you-go-indexer,,!offer:mobula-pay-as-you-go-indexer,"[""[Buy](https://docs.mobula.io/pricing)"",""[Docs](https://docs.mobula.io/blockchains/ethereum#ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
moralis-mainnet-business-full-archive,,!offer:moralis-business-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
moralis-mainnet-free-full-archive,,!offer:moralis-free-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
moralis-mainnet-indexer-business,,!offer:moralis-indexer-business,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
moralis-mainnet-indexer-free,,!offer:moralis-indexer-free,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
moralis-mainnet-indexer-pro,,!offer:moralis-indexer-pro,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
moralis-mainnet-indexer-starter,,!offer:moralis-indexer-starter,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
moralis-mainnet-pro-full-archive,,!offer:moralis-pro-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
moralis-mainnet-starter-full-archive,,!offer:moralis-starter-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
moralis-sepolia-business-full-archive,,!offer:moralis-business-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
moralis-sepolia-free-full-archive,,!offer:moralis-free-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
moralis-sepolia-indexer-business,,!offer:moralis-indexer-business,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
moralis-sepolia-indexer-free,,!offer:moralis-indexer-free,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
moralis-sepolia-indexer-pro,,!offer:moralis-indexer-pro,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
moralis-sepolia-indexer-starter,,!offer:moralis-indexer-starter,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
moralis-sepolia-pro-full-archive,,!offer:moralis-pro-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
moralis-sepolia-starter-full-archive,,!offer:moralis-starter-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
node-real-mainnet-business-full-archive,,!offer:node-real-business-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
node-real-mainnet-business-recent-state,,!offer:node-real-business-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
node-real-mainnet-free-full-archive,,!offer:node-real-free-full-archive,"[""[Website](https://nodereal.io/api-marketplace/ethereum-rpc)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
node-real-mainnet-free-recent-state,,!offer:node-real-free-recent-state,"[""[Website](https://nodereal.io/api-marketplace/ethereum-rpc)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
node-real-mainnet-growth-full-archive,,!offer:node-real-growth-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
node-real-mainnet-growth-recent-state,,!offer:node-real-growth-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
node-real-mainnet-team-full-archive,,!offer:node-real-team-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
node-real-mainnet-team-recent-state,,!offer:node-real-team-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
node-real-sepolia-business-full-archive,,!offer:node-real-business-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
node-real-sepolia-business-recent-state,,!offer:node-real-business-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
node-real-sepolia-free-full-archive,,!offer:node-real-free-full-archive,"[""[Website](https://nodereal.io/api-marketplace/ethereum-rpc)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
node-real-sepolia-free-recent-state,,!offer:node-real-free-recent-state,"[""[Website](https://nodereal.io/api-marketplace/ethereum-rpc)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
node-real-sepolia-growth-full-archive,,!offer:node-real-growth-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
node-real-sepolia-growth-recent-state,,!offer:node-real-growth-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
node-real-sepolia-team-full-archive,,!offer:node-real-team-full-archive,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
node-real-sepolia-team-recent-state,,!offer:node-real-team-recent-state,"[""[Buy](https://nodereal.io/pricing)"",""[Docs](https://docs.nodereal.io/reference/eth-getbalance-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
nownodes-mainnet-business-recent-state,,!offer:nownodes-business-recent-state,"[""[Buy](https://nownodes.io/pricing)"",""[Docs](https://nownodes.io/nodes/ethereum-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
nownodes-mainnet-dedicated-recent-state,,!offer:nownodes-dedicated-recent-state,"[""[Contact](https://account.nownodes.io/auth/login)"",""[Docs](https://nownodes.io/nodes/ethereum-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
nownodes-mainnet-enterprise-recent-state,,!offer:nownodes-enterprise-recent-state,"[""[Buy](https://nownodes.io/pricing)"",""[Docs](https://nownodes.io/nodes/ethereum-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
nownodes-mainnet-free-recent-state,,!offer:nownodes-free-recent-state,"[""[Website](https://nownodes.io/nodes/ethereum-eth)"",""[Docs](https://nownodes.io/nodes/ethereum-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
nownodes-mainnet-pro-recent-state,,!offer:nownodes-pro-recent-state,"[""[Buy](https://nownodes.io/pricing)"",""[Docs](https://nownodes.io/nodes/ethereum-eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
nownodes-sepolia-business-recent-state,,!offer:nownodes-business-recent-state,"[""[Buy](https://nownodes.io/pricing)"",""[Docs](https://nownodes.io/nodes/ethereum-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
nownodes-sepolia-dedicated-recent-state,,!offer:nownodes-dedicated-recent-state,"[""[Contact](https://account.nownodes.io/auth/login)"",""[Docs](https://nownodes.io/nodes/ethereum-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
nownodes-sepolia-enterprise-recent-state,,!offer:nownodes-enterprise-recent-state,"[""[Buy](https://nownodes.io/pricing)"",""[Docs](https://nownodes.io/nodes/ethereum-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
nownodes-sepolia-free-recent-state,,!offer:nownodes-free-recent-state,"[""[Website](https://nownodes.io/nodes/ethereum-eth)"",""[Docs](https://nownodes.io/nodes/ethereum-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
nownodes-sepolia-pro-recent-state,,!offer:nownodes-pro-recent-state,"[""[Buy](https://nownodes.io/pricing)"",""[Docs](https://nownodes.io/nodes/ethereum-eth)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
omnia-mainnet-free-recent-state,,!offer:omnia-free-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
omnia-mainnet-pro-elite-recent-state,,!offer:omnia-pro-elite-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
omnia-mainnet-pro-growth-recent-state,,!offer:omnia-pro-growth-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
omnia-mainnet-pro-recent-state,,!offer:omnia-pro-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
omnia-sepolia-free-recent-state,,!offer:omnia-free-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
omnia-sepolia-pro-elite-recent-state,,!offer:omnia-pro-elite-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
omnia-sepolia-pro-growth-recent-state,,!offer:omnia-pro-growth-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
omnia-sepolia-pro-recent-state,,!offer:omnia-pro-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
onfinality-mainnet-accelerate-full-archive,,!offer:onfinality-accelerate-full-archive,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
onfinality-mainnet-developer-full-archive,,!offer:onfinality-developer-full-archive,"[""[Website](https://onfinality.io/en/networks/eth)"",""[Docs](https://onfinality.io/en/networks/eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
onfinality-mainnet-free-plan-indexer,,!offer:onfinality-free-plan-indexer,"[""[Website](https://onfinality.io/en/networks/eth)"",""[Docs](https://onfinality.io/en/networks/eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
onfinality-mainnet-growth-full-archive,,!offer:onfinality-growth-full-archive,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/eth)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
onfinality-mainnet-standard-plan-indexer,,!offer:onfinality-standard-plan-indexer,"[""[Buy](https://indexing.onfinality.io/en/pricing)"",""[Docs](https://documentation.onfinality.io/support/pricing)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
onfinality-sepolia-free-plan-indexer,,!offer:onfinality-free-plan-indexer,"[""[Website](https://onfinality.io/en/networks/eth)"",""[Docs](https://onfinality.io/en/networks/eth)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,,
onfinality-sepolia-standard-plan-indexer,,!offer:onfinality-standard-plan-indexer,"[""[Buy](https://indexing.onfinality.io/en/pricing)"",""[Docs](https://documentation.onfinality.io/support/pricing)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
onfinality-testnet-accelerate-full-archive,,!offer:onfinality-accelerate-full-archive,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/eth)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,,
onfinality-testnet-developer-full-archive,,!offer:onfinality-developer-full-archive,"[""[Website](https://onfinality.io/en/networks/eth)"",""[Docs](https://onfinality.io/en/networks/eth)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,,
onfinality-testnet-growth-full-archive,,!offer:onfinality-growth-full-archive,"[""[Buy](https://onfinality.io/en/pricing)"",""[Docs](https://onfinality.io/en/networks/eth)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,,
ormi-mainnet-enterprise-indexer,,!offer:ormi-enterprise-indexer,"[""[Contact](https://calendly.com/ormilabs)"",""[Docs](https://docs.ormilabs.com/supported-chains/chain-list)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
ormi-mainnet-free-indexer,,!offer:ormi-free-indexer,"[""[Website](https://ormilabs.com/chain-list/ethereum/)"",""[Docs](https://docs.ormilabs.com/supported-chains/chain-list)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
ormi-mainnet-pay-as-you-go-indexer,,!offer:ormi-pay-as-you-go-indexer,"[""[Buy](https://ormilabs.com/pricing)"",""[Docs](https://docs.ormilabs.com/supported-chains/chain-list)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
ormi-sepolia-enterprise-indexer,,!offer:ormi-enterprise-indexer,"[""[Contact](https://calendly.com/ormilabs)"",""[Docs](https://docs.ormilabs.com/supported-chains/chain-list)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
ormi-sepolia-free-indexer,,!offer:ormi-free-indexer,"[""[Website](https://ormilabs.com/chain-list/ethereum/)"",""[Docs](https://docs.ormilabs.com/supported-chains/chain-list)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
ormi-sepolia-pay-as-you-go-indexer,,!offer:ormi-pay-as-you-go-indexer,"[""[Buy](https://ormilabs.com/pricing)"",""[Docs](https://docs.ormilabs.com/supported-chains/chain-list)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
quicknode-hoodi-accelerate-full-archive,,!offer:quicknode-accelerate-full-archive,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
quicknode-hoodi-accelerate-recent-state,,!offer:quicknode-accelerate-recent-state,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
quicknode-hoodi-build-full-archive,,!offer:quicknode-build-full-archive,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
quicknode-hoodi-build-recent-state,,!offer:quicknode-build-recent-state,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
quicknode-hoodi-business-full-archive,,!offer:quicknode-business-full-archive,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
quicknode-hoodi-business-recent-state,,!offer:quicknode-business-recent-state,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
quicknode-hoodi-scale-full-archive,,!offer:quicknode-scale-full-archive,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
quicknode-hoodi-scale-recent-state,,!offer:quicknode-scale-recent-state,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
quicknode-mainnet-accelerate-full-archive,,!offer:quicknode-accelerate-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
quicknode-mainnet-accelerate-recent-state,,!offer:quicknode-accelerate-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
quicknode-mainnet-build-full-archive,,!offer:quicknode-build-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
quicknode-mainnet-build-recent-state,,!offer:quicknode-build-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
quicknode-mainnet-business-full-archive,,!offer:quicknode-business-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
quicknode-mainnet-business-recent-state,,!offer:quicknode-business-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
quicknode-mainnet-scale-full-archive,,!offer:quicknode-scale-full-archive,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
quicknode-mainnet-scale-recent-state,,!offer:quicknode-scale-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
quicknode-sepolia-accelerate-full-archive,,!offer:quicknode-accelerate-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
quicknode-sepolia-accelerate-recent-state,,!offer:quicknode-accelerate-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
quicknode-sepolia-build-full-archive,,!offer:quicknode-build-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
quicknode-sepolia-build-recent-state,,!offer:quicknode-build-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
quicknode-sepolia-business-full-archive,,!offer:quicknode-business-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
quicknode-sepolia-business-recent-state,,!offer:quicknode-business-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
quicknode-sepolia-scale-full-archive,,!offer:quicknode-scale-full-archive,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
quicknode-sepolia-scale-recent-state,,!offer:quicknode-scale-recent-state,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
rpcfast-one-free-recent-state,,!offer:rpcfast-free-recent-state,"[""[Website](https://rpcfast.com/dedicated-arbitrum-nodes)"",""[Docs](https://docs.rpcfast.com)"",""[Contact](https://docs.rpcfast.com/contacts-and-support/contacts)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
sqd-hoodi-free-indexer,,!offer:sqd-free-indexer,"[""[Website](https://www.sqd.ai/network)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
sqd-hoodi-pay-as-you-go-indexer,,!offer:sqd-pay-as-you-go-indexer,"[""[Buy](https://docs.sqd.ai/cloud/pricing/)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
sqd-mainnet-free-indexer,,!offer:sqd-free-indexer,"[""[Website](https://www.sqd.ai/network)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
sqd-mainnet-pay-as-you-go-indexer,,!offer:sqd-pay-as-you-go-indexer,"[""[Buy](https://docs.sqd.ai/cloud/pricing/)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
sqd-sepolia-free-indexer,,!offer:sqd-free-indexer,"[""[Website](https://www.sqd.ai/network)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
sqd-sepolia-pay-as-you-go-indexer,,!offer:sqd-pay-as-you-go-indexer,"[""[Buy](https://docs.sqd.ai/cloud/pricing/)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
subquery-mainnet-pay-as-you-go-indexer,,!offer:subquery-pay-as-you-go-indexer,"[""[Buy](https://subquery.network/doc/subquery_network/node_operators/rewards.html#pricing-strategy)"",""[Docs](https://subquery.network/doc/indexer/quickstart/quickstart_chains/ethereum-gravatar.html)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thegraph-hoodi-free-indexer,,!offer:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/hoodi-cl/)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
thegraph-hoodi-pay-as-you-go-indexer,,!offer:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/hoodi-cl/)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
thegraph-mainnet-free-indexer,,!offer:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/mainnet/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thegraph-mainnet-pay-as-you-go-indexer,,!offer:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/mainnet/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thegraph-sepolia-free-indexer,,!offer:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/sepolia-cl/)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
thegraph-sepolia-pay-as-you-go-indexer,,!offer:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/sepolia-cl/)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-free-indexer,,!offer:thirdweb-free-indexer,"[""[Website](https://thirdweb.com/ethereum)"",""[Docs](https://insight.thirdweb.com/reference)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-pay-as-you-go-indexer,,!offer:thirdweb-pay-as-you-go-indexer,"[""[Buy](https://thirdweb.com/pricing)"",""[Docs](https://insight.thirdweb.com/reference)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
