slug,provider,offer,actionButtons,chain,requiresLogin,hasCaptcha,requiredMainnetBalance,price,dripLimitAmount,dripLimitPeriod,additionalNotes,starred,tag
fuel-testnet-faucet,,!offer:fuel-testnet-faucet,"[""[Docs](https://docs.fuel.network/docs/fuels-ts/getting-started/connecting-to-the-network/)""]",testnet,,,,,,,,,
