slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
envio-free-indexer-mainnet,,!offer:envio-free-indexer,"[""[Docs](https://docs.envio.dev/docs/HyperIndex/fuel)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
envio-hyperfuel-api-mainnet,,!offer:envio-hyperfuel-api,"[""[Docs](https://docs.envio.dev/docs/HyperIndex/fuel)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
envio-hyperfuel-api-testnet,,!offer:envio-hyperfuel-api,"[""[Docs](https://docs.envio.dev/docs/HyperIndex/fuel)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,,
envio-pay-as-you-go-indexer-mainnet,,!offer:envio-pay-as-you-go-indexer,"[""[Docs](https://docs.envio.dev/docs/HyperIndex/fuel)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
fuel-public-graphql-rpc-mainnet,,!offer:fuel-public-graphql-rpc,"[""[Docs](https://docs.fuel.network/docs/fuels-ts/getting-started/connecting-to-the-network/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
fuel-public-graphql-rpc-testnet,,!offer:fuel-public-graphql-rpc,"[""[Docs](https://docs.fuel.network/docs/fuels-ts/getting-started/connecting-to-the-network/)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,,
