slug,provider,offer,actionButtons,kycLevel,paymentMethods,bannedCountries,aggregator,auditsPerformed,deliveryType,tag
banxa-mainnet,,!offer:banxa,"[""[Source](https://fuellabs.github.io/fuel-ecosystem/projects.json)""]",,,,,,,
