slug,provider,offer,actionButtons,chain,technology,monitoringAndAnalytics,additionalFeatures,starred,availableApis,sdk,searchCapabilities,smartContractsVerifications,fullHistory,pricing,tag
fuel-explorer-mainnet,,!offer:fuel-explorer,"[""[Explore](https://app.fuel.network)"",""[Docs](https://docs.fuel.network/docs/fuels-ts/getting-started/connecting-to-the-network/)""]",mainnet,,,,,,,,,,,
fuel-explorer-testnet,,!offer:fuel-explorer,"[""[Explore](https://app-testnet.fuel.network)"",""[Docs](https://docs.fuel.network/docs/fuels-ts/getting-started/connecting-to-the-network/)""]",testnet,,,,,,,,,,,
