slug,provider,offer,actionButtons,toolType,programmingLanguage,tag,description,planType,planName,price,trial,starred,dependencies,latestKnownVersion,latestKnownReleaseDate,maintainer,license
oasis-sapphire-contracts,,!offer:oasis-sapphire-contracts,,,,,,,,,,,,,,,
oasis-sapphire-go,,!offer:oasis-sapphire-go,,,,,,,,,,,,,,,
oasis-sapphire-hardhat,,!offer:oasis-sapphire-hardhat,,,,,,,,,,,,,,,
oasis-sapphire-js,,!offer:oasis-sapphire-js,,,,,,,,,,,,,,,
oasis-sapphire-py,,!offer:oasis-sapphire-py,,,,,,,,,,,,,,,
