slug,provider,offer,actionButtons,chain,technology,monitoringAndAnalytics,additionalFeatures,starred,availableApis,sdk,searchCapabilities,smartContractsVerifications,fullHistory,pricing,tag
zircuit-explorer,Zircuit,,"[""[Explore](https://explorer.zircuit.com/)"",""[Docs](https://docs.zircuit.com/infra/explorer)""]",mainnet,Custom,,"[""Contract source verification""]",FALSE,,,"[""Address"",""Smart Contract""]",TRUE,TRUE,Free,
