slug,provider,offer,actionButtons,chain,technology,monitoringAndAnalytics,additionalFeatures,starred,availableApis,sdk,searchCapabilities,smartContractsVerifications,fullHistory,pricing,tag
cronoscan,CronoScan,,"[""[Explore](https://cronoscan.com)""]",mainnet,Etherscan,"[""Transactions"",""Tokens"",""Blocks"",""Contracts"",""Gas""]","[""Verified Contracts"",""Token Approvals"",""API Access""]",TRUE,"[""REST API""]",,"[""Address"",""Transaction Hash"",""Block"",""Token"",""Contract""]",TRUE,TRUE,Free,
