slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
1rpc-mainnet-public-recent-state,,!offer:1rpc-public-recent-state,"[""[Docs](https://docs.1rpc.io/using-the-web3-api/networks)""]",,Public,Pruned,RPC,Tendermint RPC,mainnet,$0,$0,FALSE,FALSE,"[""RPC""]",,,,,,https://public.1rpc.io/axelar-rpc,,,,,,,,
axelar-public-rpc,,!offer:axelar-public-rpc,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
axelar-testnet-public-rpc,,!offer:axelar-public-rpc,,,,,,,testnet,,,,,,,,,,,,,,,,,,,
getblock-mainnet-free-recent-state,,!offer:getblock-free-recent-state,"[""[Website](https://getblock.io/nodes/axelar/)""]",,Free,Pruned,RPC,Tendermint RPC,mainnet,$0,$0,FALSE,FALSE,"[""RPC""]",,,,,,,,,,,,,,
nownodes-mainnet-free-recent-state,,!offer:nownodes-free-recent-state,"[""[Website](https://nownodes.io/nodes/axelar-axl)""]",,Free,Pruned,RPC,Tendermint RPC,mainnet,$0,$0,FALSE,FALSE,"[""RPC""]",,,,,,,,,,,,,,
publicnode-mainnet-public-recent-state,,!offer:publicnode-public-recent-state,"[""[Docs](https://docs.axelar.dev/resources/rpc/resources/)""]",,Public,Pruned,RPC,Tendermint RPC,mainnet,$0,$0,FALSE,FALSE,"[""RPC""]",,,,,,,,,,,,,,
