slug	provider	openSource	supportedPlatforms	custodial	mfa	msig	hardware	keyExport	native	evm	tendermint	tokensSupport	staking	price	support	audit	languages	starred	actionButtons
solflare	Solflare	FALSE	["Browser Extension","iOS","Android", "webapp"]	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	["SPL"]	TRUE	$0 	["email","discord", "chatbot", "x"]	["Third-party audits"]	["EN","RU","ZH","MALAY", "ID"]	TRUE	["[Doc](https://docs.solflare.com/solflare)"]
