slug,provider,offer,actionButtons,chain,requiresLogin,hasCaptcha,requiredMainnetBalance,price,starred,additionalNotes,dripLimitAmount,dripLimitPeriod,tag
mina-faucet-devnet,,!offer:mina-faucet,,devnet,,,,,,,,,
