slug,provider,offer,actionButtons,kycLevel,paymentMethods,bannedCountries,aggregator,auditsPerformed,deliveryType,tag
revolut,,!offer:revolut,"[""[Buy](https://www.revolut.com/crypto/buy-mina-protocol/)""]",,,,,,,
