slug,provider,offer,actionButtons,chain,technology,monitoringAndAnalytics,additionalFeatures,starred,availableApis,sdk,searchCapabilities,smartContractsVerifications,fullHistory,pricing,tag
tempo-explorer-mainnet,Tempo,,"[""[Explore](https://explore.tempo.xyz/)"",""[Docs](https://tempo.xyz/developers/docs/quickstart/connection-details)""]",mainnet,Custom,"[""Blocks"",""Transactions"",""Contracts""]",,FALSE,,,"[""Address"",""Transaction Hash"",""Block"",""Contract""]",FALSE,TRUE,Free,
tempo-explorer-testnet,Tempo,,"[""[Explore](https://explore.testnet.tempo.xyz/)"",""[Docs](https://tempo.xyz/developers/docs/quickstart/connection-details)""]",testnet,Custom,"[""Blocks"",""Transactions"",""Contracts""]",,FALSE,,,"[""Address"",""Transaction Hash"",""Block"",""Contract""]",FALSE,TRUE,Free,
