slug,provider,offer,actionButtons,chain,dataSources,hasDashboard,historicalData,availableApis,price,planName,planType,starred,tag
artemis-mainnet,,!offer:artemis,"[""[Dashboard](https://app.artemisanalytics.com/asset/multiversx?tab=overview)""]",mainnet,,,,,,,,,
coingecko-api-analyst-mainnet,,!offer:coingecko-api-analyst,,mainnet,,,,,,,,,
coingecko-api-basic-mainnet,,!offer:coingecko-api-basic,,mainnet,,,,,,,,,
coingecko-api-lite-mainnet,,!offer:coingecko-api-lite,,mainnet,,,,,,,,,
coinmarketcap-basic-mainnet,,!offer:coinmarketcap-basic,"[""[Dashboard](https://coinmarketcap.com/currencies/multiversx-egld/)""]",mainnet,,,,,,,,,
coinmarketcap-hobbyist-mainnet,,!offer:coinmarketcap-hobbyist,"[""[Dashboard](https://coinmarketcap.com/currencies/multiversx-egld/)""]",mainnet,,,,,,,,,
coinmarketcap-startup-mainnet,,!offer:coinmarketcap-startup,"[""[Dashboard](https://coinmarketcap.com/currencies/multiversx-egld/)""]",mainnet,,,,,,,,,
defillama-mainnet-free,,!offer:defillama-free,,mainnet,,,,,,,,,
tokenterminal-mainnet,,!offer:tokenterminal,"[""[Dashboard](https://tokenterminal.com/explorer/projects/multiversx)""]",mainnet,,,,,,,,,
