slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
multiversx-api-devnet,,!offer:multiversx-api,,,,,,,devnet,,,,,,,,,,,https://devnet-api.multiversx.com,,,,,,,,
multiversx-api-mainnet,,!offer:multiversx-api,,,,,,,mainnet,,,,,,,,,,,https://api.multiversx.com,,,,,,,,
multiversx-api-testnet,,!offer:multiversx-api,,,,,,,testnet,,,,,,,,,,,https://testnet-api.multiversx.com,,,,,,,,
