slug,provider,offer,actionButtons,chain,technology,starred,availableApis,monitoringAndAnalytics,additionalFeatures,dataTypes,decentralizationModel,economicalSecurity,economicalSecurityNote,sdk,auditsPerformed,tag
api3-world-chain,,!offer:api3,"[""[Website](https://market.api3.org/world)""]",mainnet,,,,,,,,,,,,
chainlink-world-chain,,!offer:chainlink,"[""[Website](https://docs.chain.link/ccip/directory/mainnet/chain/ethereum-mainnet-worldchain-1)""]",mainnet,,,,,,,,,,,,
pyth-world-chain,,!offer:pyth,"[""[Docs](https://docs.pyth.network/price-feeds)""]",mainnet,,,,,,,,,,,,
redstone-world-chain,,!offer:redstone,"[""[Docs](https://docs.redstone.finance/docs/dapps/redstone-pull/)""]",mainnet,,,,,,,,,,,,
witnet-world-chain,,!offer:witnet,"[""[Docs](https://docs.witnet.io/intro/tutorials/data-feeds-tutorial)""]",mainnet,,,,,,,,,,,,
