slug,provider,offer,actionButtons,chain,dataSources,hasDashboard,historicalData,availableApis,price,planName,planType,starred,tag
artemis,,!offer:artemis,"[""[Dashboard](https://app.artemisanalytics.com/asset/kusama?tab=overview)""]",mainnet,,,,,,,,,
coingecko-api-analyst,,!offer:coingecko-api-analyst,"[""[API](https://api.coingecko.com/api/v3/coins/kusama)""]",mainnet,,,,,,,,,
coingecko-api-basic,,!offer:coingecko-api-basic,"[""[API](https://api.coingecko.com/api/v3/coins/kusama)""]",mainnet,,,,,,,,,
coingecko-api-lite,,!offer:coingecko-api-lite,"[""[API](https://api.coingecko.com/api/v3/coins/kusama)""]",mainnet,,,,,,,,,
dune-analyst,,!offer:dune-analyst,,mainnet,,,,,,,,,
dune-free,,!offer:dune-free,,mainnet,,,,,,,,,
dune-plus,,!offer:dune-plus,,mainnet,,,,,,,,,
