slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
initia-public-rpc-mainnet,,!offer:initia-public-rpc,,,,,,,mainnet,,,,,,,,,,,https://rpc.initia.xyz,,,,,,,,
initia-public-rpc-testnet,,!offer:initia-public-rpc,,,,,,,testnet,,,,,,,,,,,https://rpc.testnet.initia.xyz,,,,,,,,
