slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
blockpi-mainnet-free-recent-state,,!offer:blockpi-free-recent-state,[Docs](https://docs.kaia.io/references/public-en/),,,,,,mainnet,,,,,,,,,,,"https://kaia.blockpi.network/v1/rpc/public",,,,,,,,
blockpi-testnet-free-recent-state,,!offer:blockpi-free-recent-state,[Docs](https://docs.kaia.io/references/public-en/),,,,,,testnet,,,,,,,,,,,"https://kaia-kairos.blockpi.network/v1/rpc/public",,,,,,,,
drpc-mainnet-free-recent-state,,!offer:drpc-free-recent-state,[Docs](https://docs.kaia.io/references/public-en/),,,,,,mainnet,,,,,,,,,,,"https://klaytn.drpc.org",,,,,,,,
kaia-foundation-mainnet-public-recent-state,,,[Docs](https://docs.kaia.io/references/public-en/),Free,Public,Recent state,RPC,Node,mainnet,Free,,FALSE,TRUE,"[""kaia"",""klay"",""eth"",""net""]",Public community endpoint,,,global,Official Kaia Foundation public EN,"https://public-en.node.kaia.io",,,,,,,,
kaia-foundation-testnet-public-recent-state,,,[Docs](https://docs.kaia.io/references/public-en/),Free,Public,Recent state,RPC,Node,testnet,Free,,FALSE,TRUE,"[""kaia"",""klay"",""eth"",""net""]",Public community endpoint,,,global,Official Kaia Foundation public EN,"https://public-en-kairos.node.kaia.io",,,,,,,,
onfinality-mainnet-public-recent-state,,,[Docs](https://docs.kaia.io/references/public-en/),Free,Public,Recent state,RPC,Node,mainnet,Free,,FALSE,TRUE,"[""kaia"",""klay"",""eth"",""net""]",Public community endpoint,,,global,Official OnFinality public EN,"https://klaytn.api.onfinality.io/public",,,,,,,,
