slug,provider,offer,actionButtons,chain,requiresLogin,hasCaptcha,requiredMainnetBalance,price,dripLimitAmount,dripLimitPeriod,additionalNotes,starred,tag
kaia-kairos-faucet,,!offer:kaia-kairos-faucet,,kairos,,,,,,,,,
