slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
onfinality-agung-public,,!offer:onfinality-developer-full-archive,"[""[Endpoint](https://peaq-agung.api.onfinality.io/public)"",""[Docs](https://docs.peaq.xyz/build/getting-started/connecting-to-peaq)""]",,,,,,testnet,,,,,,,,,,,,,,,,,,,
onfinality-mainnet-public,,!offer:onfinality-developer-full-archive,"[""[Endpoint](https://peaq.api.onfinality.io/public)"",""[Docs](https://docs.peaq.xyz/build/getting-started/connecting-to-peaq)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
publicnode-mainnet-public,,!offer:publicnode-public-recent-state,"[""[Endpoint](https://peaq-rpc.publicnode.com)"",""[Docs](https://docs.peaq.xyz/build/getting-started/connecting-to-peaq)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
