slug,provider,offer,actionButtons,toolType,tag,price,planType,planName,description,starred
pinata-free,,!offer:pinata-free,"[""[Docs](https://docs.chiliz.com/develop/advanced/work-with-nfts/hosting-your-nft-on-ipfs)"",""[Website](https://pinata.cloud/)""]",,,,,,,
