slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
1rpc-mainnet-developer-recent-state,,!offer:1rpc-developer-recent-state,"[""[Buy](https://www.1rpc.io/#pricing)"",""[Docs](https://docs.1rpc.io/using-the-web3-api/networks)"",""[Endpoint](https://1rpc.io/scrt-rpc)""]",,,Pruned,RPC,Secret Network RPC,mainnet,,,,,"[""RPC""]",,,,,,,,,,,,,,
1rpc-mainnet-personal-recent-state,,!offer:1rpc-personal-recent-state,"[""[Buy](https://www.1rpc.io/#pricing)"",""[Docs](https://docs.1rpc.io/using-the-web3-api/networks)"",""[Endpoint](https://1rpc.io/scrt-rpc)""]",,,Pruned,RPC,Secret Network RPC,mainnet,,,,,"[""RPC""]",,,,,,,,,,,,,,
1rpc-mainnet-public-recent-state,,!offer:1rpc-public-recent-state,"[""[Website](https://www.1rpc.io/)"",""[Docs](https://docs.1rpc.io/using-the-web3-api/networks)"",""[Endpoint](https://1rpc.io/scrt-rpc)""]",,,Pruned,RPC,Secret Network RPC,mainnet,,,,,"[""RPC""]",,,,,,,,,,,,,,
1rpc-mainnet-starter-recent-state,,!offer:1rpc-starter-recent-state,"[""[Website](https://www.1rpc.io/)"",""[Docs](https://docs.1rpc.io/using-the-web3-api/networks)"",""[Endpoint](https://1rpc.io/scrt-rpc)""]",,,Pruned,RPC,Secret Network RPC,mainnet,,,,,"[""RPC""]",,,,,,,,,,,,,,
ankr-mainnet-public-recent-state,,!offer:ankr-public-recent-state,"[""[Website](https://scrt.public-rpc.com)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[Secret Docs](https://docs.scrt.network/secret-network-documentation/development/resources-api-contract-addresses/connecting-to-the-network/mainnet-secret-4)""]",,,Pruned,RPC,Secret Network RPC,mainnet,,,,,"[""RPC""]",,,,,,,,,,,,,,
