slug,provider,offer,actionButtons,chain,requiresLogin,hasCaptcha,requiredMainnetBalance,price,dripLimitAmount,dripLimitPeriod,additionalNotes,starred,tag
xion-testnet-faucet,,!offer:xion-faucet,"[""[Faucet](https://faucet.xion.burnt.com)"",""[Docs](https://docs.verona.dev/verona/build-on-verona/references/testnet-tokens)""]",testnet,,,,,,,,,
