slug,provider,actionButtons,chain,technology,starred,availableApis,monitoringAndAnalytics,additionalFeatures,dataTypes,decentralizationModel,economicalSecurity,economicalSecurityNote,sdk,auditsPerformed
dia,!provider:dia,"[""[Website](https://www.diadata.org/app/price/asset/Zcash/0x0000000000000000000000000000000000000000/)""]",mainnet,,,,,,,,,,,
