slug,provider,offer,actionButtons,chain,requiresLogin,hasCaptcha,requiredMainnetBalance,price,dripLimitAmount,dripLimitPeriod,additionalNotes,starred,tag
xdc-apothem-faucet,,!offer:xdc-apothem-faucet,,apothem,,,,,,,,,
