slug,provider,offer,actionButtons,chain,requiresLogin,hasCaptcha,requiredMainnetBalance,price,dripLimitAmount,dripLimitPeriod,additionalNotes,starred,tag
cryptolions-jungle-faucet-testnet,,!offer:cryptolions-jungle-faucet,,testnet,,,,,,,,,
