slug,provider,offer,actionButtons,tag,description,planType,planName,price,trial,starred,toolType,deliveryType,executionEnvironment,coverage,compliance
blocksec-phalcon-mainnet,,!offer:blocksec-phalcon,"[""[Website](https://blocksec.com/)"",""[Audit](https://blocksec.com/audit-report/security-audit-report-for-eos-evm)"",""[Source](https://eosnetwork.com/ecosystem/)""]",,,,,,,,,,,,
