slug,provider,offer,actionButtons,requiresLogin,hasCaptcha,requiredMainnetBalance,price,starred,additionalNotes,dripLimitAmount,dripLimitPeriod,tag
tatum-kadena-faucet,,!offer:tatum-faucet,"[""[Faucet](https://tatum.io/faucets/kadena)""]",TRUE,FALSE,0.001 native tokens,$0,FALSE,"[""Supports regular wallet addresses, not smart contracts""]",20 KDA,24h,
