slug,provider,offer,actionButtons,chain,technology,starred,availableApis,monitoringAndAnalytics,additionalFeatures,dataTypes,decentralizationModel,economicalSecurity,economicalSecurityNote,sdk,auditsPerformed,tag
seda-mainnet,,!offer:seda,"[""[MANTRA Docs](https://docs.mantrachain.io/resources/contracts/seda-price-feeds)""]",mainnet,,,,,,,,,,,,
