slug,provider,offer,actionButtons,kycLevel,paymentMethods,bannedCountries,aggregator,auditsPerformed,deliveryType,tag
simpleswap,,!offer:simpleswap,"[""[MANTRA Buy](https://simpleswap.io/buy-crypto/om)""]",,,,,,,
