slug,provider,offer,actionButtons,chain,requiresLogin,hasCaptcha,requiredMainnetBalance,price,starred,additionalNotes,dripLimitAmount,dripLimitPeriod,tag
dukong-testnet-faucet,,!offer:mantra-dukong-faucet,,testnet,,,,,,,,,
