slug,provider,offer,actionButtons,chain,requiresLogin,hasCaptcha,requiredMainnetBalance,price,starred,additionalNotes,dripLimitAmount,dripLimitPeriod,tag
movement-testnet,,!offer:movement-testnet-faucet,"[""[Faucet](https://faucet.movementnetwork.xyz/)"",""[Docs](https://docs.movementnetwork.xyz/devs/networkEndpoints)""]",testnet,,,,$0,FALSE,"[""Testnet only""]",,,
