slug,provider,offer,actionButtons,chain,requiresLogin,hasCaptcha,requiredMainnetBalance,price,dripLimitAmount,dripLimitPeriod,additionalNotes,starred,tag
flow-testnet-faucet,,!offer:flow-testnet-faucet,,testnet,,,,,,,,,
