slug,provider,offer,actionButtons,chain,technology,monitoringAndAnalytics,additionalFeatures,starred,availableApis,sdk,searchCapabilities,smartContractsVerifications,fullHistory,pricing,tag
core-scan-mainnet,,!offer:core-scan,"[""[Explore](https://scan.coredao.org/)""]",mainnet,,,,,,,,,,,
core-scan-testnet,,!offer:core-scan,"[""[Explore](https://scan.test2.btcs.network/)""]",testnet,,,,,,,,,,,
