slug,provider,offer,actionButtons,chain,requiresLogin,hasCaptcha,requiredMainnetBalance,price,dripLimitAmount,dripLimitPeriod,additionalNotes,starred,tag
terra-testnet-faucet,,!offer:terra-testnet-faucet,,testnet,,,,,,,,,
