slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
terra-public-lcd-mainnet,,!offer:terra-public-lcd,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
terra-public-lcd-testnet,,!offer:terra-public-lcd,,,,,,,testnet,,,,,,,,,,,,,,,,,,,
