slug,chainId,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,authenticationMethods,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla,networkSupportBasis
drpc-mainnet-free-recent-state,62400,,!offer:drpc-free-recent-state,,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,,
goldsky-mainnet-free-indexer,62400,,!offer:goldsky-free-indexer,,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,,
indexing-co-mainnet-free-indexer,62400,,!offer:indexing-co-free-indexer,,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,,
sqd-mainnet-free-indexer,62400,,!offer:sqd-free-indexer,,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,,
tatum-mainnet-free-recent-state,62400,,!offer:tatum-free-recent-state,,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,,
uniblock-mainnet-startup-custom,62400,,!offer:uniblock-startup-custom,,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,,
