slug,provider,offer,actionButtons,chain,technology,monitoringAndAnalytics,additionalFeatures,starred,availableApis,sdk,searchCapabilities,smartContractsVerifications,fullHistory,pricing,tag
celenium-mainnet,Celenium,,"[""[Explore](https://celenium.io/)"",""[Docs](https://docs.celestia.org/learn/celestia-101/resources/)""]",mainnet,Explorer + Analytics,,,TRUE,,,,,,,free
celenium-testnet,Celenium,,"[""[Explore](https://mocha.celenium.io)"",""[Docs](https://docs.celestia.org/operate/networks/mocha-testnet/)""]",testnet,Explorer + Analytics,,,TRUE,,,,,,,free
explorers-guru-testnet,Explorers.Guru,,"[""[Explore](https://testnet.celestia.explorers.guru)"",""[Docs](https://docs.celestia.org/operate/networks/mocha-testnet/)""]",testnet,Explorer,,,FALSE,,,,,,,free
mintscan-testnet,Mintscan,,"[""[Explore](https://mintscan.io/celestia-testnet/)"",""[Docs](https://docs.celestia.org/operate/networks/mocha-testnet/)""]",testnet,Explorer,,,FALSE,,,,,,,free
stakeflow-testnet,Stakeflow,,"[""[Explore](https://stakeflow.io/celestia-testnet)"",""[Docs](https://docs.celestia.org/operate/networks/mocha-testnet/)""]",testnet,Explorer,,,FALSE,,,,,,,free
