slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
celestia-itrocket-testnet-public-recent-state,ITRocket,,"[""[RPC](https://celestia-testnet-rpc.itrocket.net:443)"",""[Docs](https://docs.celestia.org/operate/networks/mocha-testnet/)""]",Public RPC,public,recent-state,RPC,Tendermint,testnet,,,,FALSE,,JSON-RPC,,Community-hosted,,global,,https://celestia-testnet-rpc.itrocket.net:443,,,,,,,
celestia-noders-services-testnet-public-recent-state,Noders.Services,,"[""[RPC](https://celestia-t-rpc.noders.services)"",""[Docs](https://docs.celestia.org/operate/networks/mocha-testnet/)""]",Public RPC,public,recent-state,RPC,Tendermint,testnet,,,,FALSE,,JSON-RPC,,Community-hosted,,global,,https://celestia-t-rpc.noders.services,,,,,,,
celestia-nodes-guru-testnet-public-recent-state,Nodes.Guru,,"[""[RPC 1](https://rpc-1.testnet.celestia.nodes.guru)"",""[Docs](https://docs.celestia.org/operate/networks/mocha-testnet/)""]",Public RPC,public,recent-state,RPC,Tendermint,testnet,,,,FALSE,,JSON-RPC,,Community-hosted,,global,,https://rpc-1.testnet.celestia.nodes.guru,,,,,,,
celestia-numia-testnet-public-recent-state,Numia,,"[""[RPC](https://public-celestia-mocha-4-consensus.numia.xyz:26657)"",""[Docs](https://docs.celestia.org/operate/networks/mocha-testnet/)""]",Public RPC,public,recent-state,RPC,Tendermint,testnet,,,,FALSE,,JSON-RPC,,Community-hosted,,global,,https://public-celestia-mocha-4-consensus.numia.xyz:26657,,,,,,,
celestia-quicknode-mainnet-paid-recent-state,QuickNode,,"[""[Endpoint](https://www.quicknode.com/chains/celestia)"",""[Docs](https://quicknode.com/docs/celestia)""]",Production RPC,paid,recent-state,RPC,Tendermint,mainnet,,,,TRUE,,RPC + REST,,SLA-backed,,global,,https://www.quicknode.com/chains/celestia,,,,,,,
